CustomerID,Gender,Age,TenureMonths,MonthlyCharges,TotalCharges,InternetService,ContractType,PaymentMethod,SupportTickets,LatePayments,Churn
CUST104413,Female,22,56,78.95,4055.3,Fiber Optic,Month-to-Month,Electronic Check,2,3,Yes
CUST104414,Female,56,24,65.68,1817.03,DSL,Month-to-Month,UPI,3,2,Yes
CUST104415,Male,35,13,69.83,738.24,No Internet,Month-to-Month,Bank Transfer,4,2,No
CUST104416,Male,55,20,27.44,618.31,No Internet,Month-to-Month,Credit Card,0,2,Yes
CUST104417,Female,54,56,85.69,4693.79,No Internet,One Year,UPI,3,1,Yes
CUST104418,Male,47,53,94.43,4905.94,Fiber Optic,One Year,UPI,2,2,No
CUST104419,Male,48,68,89.81,5934.46,DSL,Month-to-Month,Bank Transfer,1,2,No
CUST104420,Female,27,54,106.16,6011.99,No Internet,One Year,Electronic Check,3,2,No
CUST104421,Male,32,34,81.05,2846.1,DSL,One Year,UPI,4,2,No
CUST104422,Male,59,28,89.36,2568.27,Fiber Optic,Month-to-Month,Electronic Check,2,3,Yes
CUST104423,Female,61,50,79.68,3991.59,No Internet,Month-to-Month,UPI,1,1,No
CUST104424,Female,35,2,95.63,268.28,Fiber Optic,Two Year,Electronic Check,3,3,No
CUST104425,Male,40,26,27.68,482.75,Fiber Optic,One Year,UPI,2,1,No
CUST104426,Male,50,51,48.19,2562.24,Fiber Optic,One Year,Credit Card,3,1,No
CUST104427,Female,33,47,122.61,6004.53,DSL,Month-to-Month,Credit Card,2,1,No
CUST104428,Male,55,26,20.0,563.95,Fiber Optic,Two Year,Credit Card,4,3,No
CUST104429,Male,52,61,70.79,4491.43,Fiber Optic,One Year,UPI,4,0,No
CUST104430,Male,51,23,110.17,2452.6,DSL,Two Year,Electronic Check,1,2,No
CUST104431,Female,45,37,72.2,2753.27,DSL,Two Year,Bank Transfer,6,1,Yes
CUST104432,Male,19,41,62.85,2499.41,DSL,Two Year,Bank Transfer,4,2,No
CUST104433,Male,47,52,78.88,3772.34,Fiber Optic,Two Year,Bank Transfer,3,1,No
CUST104434,Female,30,49,64.41,3109.06,DSL,Month-to-Month,Credit Card,3,3,No
CUST104435,Male,58,27,75.93,2275.28,Fiber Optic,Two Year,Credit Card,1,0,No
CUST104436,Male,33,6,54.5,100.0,Fiber Optic,Month-to-Month,Credit Card,2,1,Yes
CUST104437,Female,22,66,108.26,7471.59,Fiber Optic,Two Year,Electronic Check,4,2,No
CUST104438,Female,45,24,117.7,2714.49,DSL,Month-to-Month,Credit Card,3,0,No
CUST104439,Female,56,38,71.0,2810.52,Fiber Optic,One Year,Electronic Check,1,2,No
CUST104440,Female,62,28,33.41,1239.12,Fiber Optic,Month-to-Month,Electronic Check,2,1,No
CUST104441,Male,37,28,59.28,2025.39,Fiber Optic,One Year,Electronic Check,0,3,No
CUST104442,Male,41,66,69.48,4907.34,Fiber Optic,Month-to-Month,UPI,1,4,Yes
CUST104443,Female,44,61,90.17,5348.65,No Internet,Month-to-Month,Bank Transfer,3,2,No
CUST104444,Female,47,46,44.76,2287.73,No Internet,Two Year,Electronic Check,3,0,No
CUST104445,Male,62,69,51.93,3464.47,Fiber Optic,One Year,Bank Transfer,2,2,No
CUST104446,Female,44,43,90.32,3695.91,Fiber Optic,Month-to-Month,Electronic Check,4,4,No
CUST104447,Male,43,59,103.17,5969.69,Fiber Optic,Month-to-Month,Electronic Check,3,2,Yes
CUST104448,Female,24,2,56.35,365.6,DSL,Month-to-Month,Credit Card,3,1,Yes
CUST104449,Male,59,15,35.0,431.01,Fiber Optic,One Year,Bank Transfer,3,1,No
CUST104450,Female,64,37,173.52,6264.49,Fiber Optic,Two Year,Electronic Check,2,1,No
CUST104451,Female,55,71,98.5,7313.78,DSL,One Year,Bank Transfer,1,2,No
CUST104452,Male,22,20,66.99,1312.56,Fiber Optic,Month-to-Month,Credit Card,3,0,Yes
CUST104453,Female,40,35,101.07,3668.18,Fiber Optic,Month-to-Month,Electronic Check,2,0,No
CUST104454,Male,45,34,71.27,2234.98,Fiber Optic,Two Year,Credit Card,0,1,No
CUST104455,Male,51,31,101.01,3052.25,Fiber Optic,Month-to-Month,Electronic Check,4,1,Yes
CUST104456,Male,32,19,79.78,1475.4,DSL,One Year,Credit Card,4,6,No
CUST104457,Male,49,68,77.74,5170.6,No Internet,Month-to-Month,Credit Card,5,2,No
CUST104458,Male,43,24,71.59,1701.88,Fiber Optic,One Year,UPI,5,0,No
CUST104459,Female,48,39,31.58,1053.85,Fiber Optic,Two Year,Electronic Check,2,2,No
CUST104460,Female,36,54,133.14,7174.44,No Internet,Month-to-Month,Electronic Check,1,1,Yes
CUST104461,Male,26,39,46.75,2051.23,No Internet,One Year,Electronic Check,2,2,No
CUST104462,Female,46,17,34.2,246.84,Fiber Optic,Month-to-Month,Bank Transfer,3,2,Yes
CUST104463,Male,56,19,68.61,1277.24,DSL,Month-to-Month,UPI,2,3,No
CUST104464,Female,21,48,46.16,2119.51,Fiber Optic,Month-to-Month,Bank Transfer,3,1,Yes
CUST104465,Female,20,35,73.45,2455.17,DSL,Month-to-Month,Electronic Check,2,0,Yes
CUST104466,Female,46,32,95.63,3450.72,No Internet,Month-to-Month,UPI,5,2,No
CUST104467,Female,28,47,104.86,5217.7,DSL,Two Year,Credit Card,4,2,No
CUST104468,Male,50,47,99.44,4575.76,Fiber Optic,Month-to-Month,UPI,2,5,Yes
CUST104469,Male,55,64,65.83,3942.05,Fiber Optic,Month-to-Month,Credit Card,5,2,No
CUST104470,Female,28,46,76.49,3822.73,DSL,Month-to-Month,Electronic Check,2,3,No
CUST104471,Female,44,35,87.24,3133.61,DSL,Month-to-Month,Electronic Check,4,2,Yes
CUST104472,Male,50,17,22.27,147.57,DSL,Month-to-Month,Credit Card,3,1,No
CUST104473,Female,38,42,92.12,3686.94,Fiber Optic,Month-to-Month,UPI,1,1,No
CUST104474,Male,56,29,31.28,928.15,DSL,One Year,Bank Transfer,3,1,No
CUST104475,Male,48,70,136.21,9885.69,DSL,Two Year,UPI,1,3,No
CUST104476,Male,55,17,62.86,995.08,Fiber Optic,One Year,Credit Card,1,1,No
CUST104477,Female,63,14,69.45,1063.08,Fiber Optic,Month-to-Month,Credit Card,3,0,Yes
CUST104478,Male,19,24,51.91,1127.62,Fiber Optic,Two Year,Bank Transfer,3,1,No
CUST104479,Female,44,57,56.1,3292.48,DSL,Month-to-Month,Bank Transfer,1,3,No
CUST104480,Male,53,50,143.22,6834.99,DSL,Month-to-Month,Bank Transfer,3,1,Yes
CUST104481,Female,28,57,103.21,6010.7,DSL,Month-to-Month,Credit Card,2,4,Yes
CUST104482,Female,64,61,28.52,1788.02,Fiber Optic,Month-to-Month,Electronic Check,4,0,No
CUST104483,Female,35,39,120.13,4520.05,No Internet,Two Year,UPI,2,2,No
CUST104484,Male,18,55,110.8,5423.7,DSL,Month-to-Month,Bank Transfer,4,2,No
CUST104485,Male,52,36,66.56,2721.22,Fiber Optic,One Year,Credit Card,2,2,Yes
CUST104486,Female,52,37,84.2,2767.46,Fiber Optic,Month-to-Month,UPI,5,3,Yes
CUST104487,Female,48,14,74.55,1296.06,Fiber Optic,One Year,Bank Transfer,3,5,No
CUST104488,Female,45,27,134.18,3457.56,No Internet,One Year,Electronic Check,4,2,No
CUST104489,Male,56,31,51.11,1660.61,Fiber Optic,Month-to-Month,UPI,2,1,Yes
CUST104490,Male,18,44,79.38,3615.64,Fiber Optic,One Year,UPI,1,2,No
CUST104491,Male,42,68,62.16,4557.96,Fiber Optic,One Year,Credit Card,2,1,No
CUST104492,Male,60,48,32.01,1319.69,DSL,One Year,Credit Card,1,2,No
CUST104493,Female,55,57,140.75,8014.87,Fiber Optic,One Year,Credit Card,2,3,Yes
CUST104494,Female,37,22,39.55,677.3,Fiber Optic,One Year,Electronic Check,4,0,No
CUST104495,Male,20,4,81.6,117.56,Fiber Optic,Month-to-Month,UPI,1,2,No
CUST104496,Male,19,46,22.78,1066.53,Fiber Optic,One Year,Bank Transfer,2,1,No
CUST104497,Female,35,59,63.03,3886.81,Fiber Optic,Month-to-Month,Electronic Check,5,2,Yes
CUST104498,Male,61,34,87.66,3477.66,DSL,Month-to-Month,Bank Transfer,7,0,Yes
CUST104499,Male,27,11,50.26,508.85,DSL,Two Year,Bank Transfer,2,1,No
CUST104500,Male,22,31,92.6,2856.57,DSL,Month-to-Month,Credit Card,1,1,No
CUST104501,Male,26,11,66.93,735.2,DSL,Month-to-Month,Bank Transfer,1,1,Yes
CUST104502,Male,19,56,109.8,6181.51,Fiber Optic,Month-to-Month,Bank Transfer,2,0,Yes
CUST104503,Male,51,38,115.85,4452.66,DSL,Month-to-Month,Electronic Check,1,3,Yes
CUST104504,Female,55,21,57.4,974.34,Fiber Optic,Month-to-Month,Credit Card,2,1,Yes
CUST104505,Male,48,10,77.3,222.16,Fiber Optic,Two Year,Bank Transfer,2,2,No
CUST104506,Male,27,26,80.5,2039.01,No Internet,Month-to-Month,Bank Transfer,1,0,No
CUST104507,Female,29,8,93.58,1140.79,DSL,One Year,Bank Transfer,3,2,No
CUST104508,Female,53,8,75.43,617.97,DSL,Month-to-Month,UPI,1,0,No
CUST104509,Female,38,60,80.71,4816.05,No Internet,One Year,UPI,4,2,No
CUST104510,Male,64,34,67.7,2297.4,No Internet,Two Year,Credit Card,0,2,No
CUST104511,Female,23,16,78.46,1115.58,DSL,Month-to-Month,Electronic Check,3,0,No
CUST104512,Male,20,13,113.94,1461.34,DSL,Two Year,Credit Card,4,1,Yes
CUST104513,Male,27,22,94.38,2085.41,DSL,Two Year,UPI,2,0,No
CUST104514,Male,22,27,96.04,2601.08,Fiber Optic,One Year,Credit Card,1,0,No
CUST104515,Female,63,64,96.69,6210.47,Fiber Optic,Month-to-Month,Electronic Check,5,0,Yes
CUST104516,Female,43,2,70.39,161.33,DSL,One Year,Credit Card,3,2,No
CUST104517,Female,38,26,84.56,2186.14,Fiber Optic,Two Year,Bank Transfer,0,3,No
CUST104518,Female,62,69,42.44,3155.48,Fiber Optic,Month-to-Month,Electronic Check,1,2,Yes
CUST104519,Female,43,30,113.06,3770.66,Fiber Optic,Month-to-Month,Electronic Check,1,1,Yes
CUST104520,Male,55,8,20.0,100.0,Fiber Optic,Month-to-Month,Electronic Check,4,1,Yes
CUST104521,Male,61,38,72.39,2639.64,No Internet,Month-to-Month,Credit Card,4,1,No
CUST104522,Male,43,61,109.23,6219.3,DSL,Two Year,Credit Card,3,2,No
CUST104523,Male,25,65,34.08,2314.82,DSL,Month-to-Month,Bank Transfer,0,0,No
CUST104524,Female,22,67,86.99,6077.72,No Internet,Month-to-Month,Electronic Check,3,1,Yes
CUST104525,Female,32,46,54.58,2532.98,No Internet,One Year,Bank Transfer,4,1,No
CUST104526,Male,33,43,63.94,2773.84,DSL,Month-to-Month,Electronic Check,2,1,Yes
CUST104527,Female,18,59,103.38,5984.13,No Internet,Month-to-Month,UPI,3,2,Yes
CUST104528,Female,33,46,80.94,3760.82,Fiber Optic,Month-to-Month,Credit Card,1,0,No
CUST104529,Male,54,35,20.0,685.02,Fiber Optic,Month-to-Month,Bank Transfer,3,2,No
CUST104530,Male,20,39,45.71,1999.5,Fiber Optic,Month-to-Month,Credit Card,5,5,Yes
CUST104531,Female,64,51,104.26,5725.24,DSL,Month-to-Month,Credit Card,3,1,No
CUST104532,Female,48,4,88.47,665.38,DSL,Month-to-Month,UPI,1,1,No
CUST104533,Male,30,51,127.44,6952.63,DSL,Two Year,UPI,2,3,No
CUST104534,Male,33,5,125.48,758.17,DSL,Two Year,Electronic Check,5,1,Yes
CUST104535,Male,60,55,64.73,3627.62,Fiber Optic,Month-to-Month,UPI,3,0,No
CUST104536,Female,38,20,150.1,2998.86,Fiber Optic,One Year,Electronic Check,4,2,Yes
CUST104537,Male,19,24,75.73,1891.92,DSL,Two Year,UPI,4,3,No
CUST104538,Male,44,36,46.12,1727.97,Fiber Optic,Month-to-Month,UPI,2,0,No
CUST104539,Female,55,34,55.99,2168.54,DSL,Two Year,Bank Transfer,2,1,No
CUST104540,Female,43,54,20.0,1044.53,DSL,Two Year,UPI,2,1,No
CUST104541,Female,55,34,123.21,3979.86,DSL,Month-to-Month,Bank Transfer,4,1,Yes
CUST104542,Female,63,17,122.84,2082.22,Fiber Optic,Month-to-Month,UPI,3,3,Yes
CUST104543,Female,42,5,44.53,100.0,DSL,Month-to-Month,Bank Transfer,1,3,Yes
CUST104544,Male,28,18,68.16,1184.0,DSL,Month-to-Month,Credit Card,4,2,No
CUST104545,Male,25,55,77.87,3937.95,No Internet,Two Year,Electronic Check,2,0,No
CUST104546,Female,25,53,46.19,2455.31,DSL,Two Year,UPI,4,3,No
CUST104547,Female,50,50,22.35,941.06,DSL,Month-to-Month,Bank Transfer,3,2,No
CUST104548,Female,24,45,68.69,3240.14,Fiber Optic,One Year,UPI,4,2,No
CUST104549,Female,55,13,65.37,774.16,DSL,One Year,Bank Transfer,3,1,No
CUST104550,Female,38,16,63.35,630.52,No Internet,Month-to-Month,Bank Transfer,3,2,No
CUST104551,Male,25,13,81.68,980.54,Fiber Optic,One Year,UPI,2,0,No
CUST104552,Male,38,20,117.89,2341.1,Fiber Optic,Two Year,Electronic Check,3,2,Yes
CUST104553,Male,37,66,65.91,4416.56,Fiber Optic,Month-to-Month,Bank Transfer,3,2,Yes
CUST104554,Male,25,47,80.11,3871.37,DSL,Month-to-Month,Credit Card,2,0,No
CUST104555,Female,63,19,96.81,1678.19,Fiber Optic,Month-to-Month,UPI,4,0,No
CUST104556,Male,48,45,91.62,3970.58,Fiber Optic,Month-to-Month,Credit Card,2,2,No
CUST104557,Female,46,37,56.57,2087.3,No Internet,Month-to-Month,Bank Transfer,2,1,Yes
CUST104558,Female,26,54,77.89,4266.86,DSL,Month-to-Month,Bank Transfer,0,2,No
CUST104559,Female,32,6,91.43,643.14,Fiber Optic,Month-to-Month,UPI,2,2,Yes
CUST104560,Male,47,14,41.15,766.36,Fiber Optic,One Year,Electronic Check,10,4,No
CUST104561,Female,43,4,112.91,116.43,Fiber Optic,Month-to-Month,Credit Card,3,3,Yes
CUST104562,Male,27,55,117.95,6681.29,Fiber Optic,Month-to-Month,Electronic Check,4,0,Yes
CUST104563,Male,46,34,53.32,1976.63,Fiber Optic,Two Year,Credit Card,4,0,No
CUST104564,Female,33,27,80.81,2351.9,DSL,Two Year,Electronic Check,4,4,No
CUST104565,Female,53,7,94.27,615.41,DSL,Month-to-Month,UPI,3,2,Yes
CUST104566,Female,37,3,58.63,226.85,DSL,Month-to-Month,Credit Card,3,5,No
CUST104567,Male,62,47,89.45,4302.69,Fiber Optic,Two Year,UPI,2,0,No
CUST104568,Female,54,2,79.9,122.91,DSL,Month-to-Month,Electronic Check,2,1,Yes
CUST104569,Male,39,25,30.96,964.28,DSL,Month-to-Month,Electronic Check,2,2,No
CUST104570,Female,24,60,88.77,5089.89,Fiber Optic,Month-to-Month,Electronic Check,1,2,Yes
CUST104571,Female,40,24,42.0,1151.95,Fiber Optic,Month-to-Month,UPI,1,3,No
CUST104572,Male,58,15,103.18,1646.62,DSL,Month-to-Month,Bank Transfer,7,2,No
CUST104573,Male,57,14,54.86,1071.95,DSL,Month-to-Month,Bank Transfer,1,1,No
CUST104574,Male,46,54,70.16,4176.35,Fiber Optic,One Year,Credit Card,3,0,No
CUST104575,Male,33,6,116.17,658.68,DSL,Two Year,UPI,2,2,No
CUST104576,Male,55,18,89.89,1925.64,DSL,Two Year,UPI,5,3,No
CUST104577,Male,45,20,42.62,913.08,No Internet,Month-to-Month,UPI,1,3,No
CUST104578,Female,55,62,44.55,2828.41,Fiber Optic,Month-to-Month,Electronic Check,2,0,No
CUST104579,Female,48,40,57.02,2359.87,DSL,One Year,UPI,3,1,No
CUST104580,Male,31,39,86.84,3119.07,Fiber Optic,Month-to-Month,Bank Transfer,4,1,Yes
CUST104581,Female,50,52,85.75,4686.06,DSL,Month-to-Month,Credit Card,4,1,No
CUST104582,Male,26,32,49.71,1313.16,DSL,Month-to-Month,Bank Transfer,0,2,No
CUST104583,Female,44,27,39.98,1180.33,Fiber Optic,Month-to-Month,UPI,2,2,Yes
CUST104584,Female,41,52,83.45,3838.26,DSL,Month-to-Month,Credit Card,5,1,Yes
CUST104585,Male,30,63,69.54,4337.61,Fiber Optic,Month-to-Month,Credit Card,4,2,No
CUST104586,Male,43,63,139.72,8800.28,DSL,Two Year,UPI,2,1,No
CUST104587,Male,46,17,76.1,1421.56,Fiber Optic,Month-to-Month,UPI,1,2,No
CUST104588,Female,60,49,129.43,6632.23,DSL,Two Year,Bank Transfer,4,2,No
CUST104589,Male,45,23,39.89,902.37,Fiber Optic,Two Year,Bank Transfer,2,1,Yes
CUST104590,Female,45,13,27.8,112.13,DSL,Month-to-Month,Electronic Check,3,5,No
CUST104591,Male,25,23,41.4,862.6,DSL,One Year,Electronic Check,2,3,No
CUST104592,Female,40,57,110.67,6355.45,DSL,One Year,Electronic Check,3,1,No
CUST104593,Female,46,62,127.68,7947.09,Fiber Optic,Month-to-Month,UPI,3,0,Yes
CUST104594,Male,22,54,51.53,2434.81,DSL,Month-to-Month,UPI,1,1,Yes
CUST104595,Female,59,20,61.18,1121.11,Fiber Optic,Month-to-Month,Electronic Check,2,3,Yes
CUST104596,Female,24,52,39.93,1969.71,DSL,One Year,Electronic Check,2,0,No
CUST104597,Male,59,23,20.65,433.43,DSL,Month-to-Month,Bank Transfer,0,5,Yes
CUST104598,Female,53,35,96.55,3499.32,DSL,Month-to-Month,Electronic Check,1,0,No
CUST104599,Male,58,67,81.69,5315.45,DSL,Month-to-Month,Electronic Check,5,1,No
CUST104600,Male,44,34,75.31,2773.89,Fiber Optic,Month-to-Month,Credit Card,2,2,Yes
CUST104601,Male,63,33,33.0,1236.74,DSL,Month-to-Month,Electronic Check,1,0,No
CUST104602,Male,19,46,124.2,5294.87,Fiber Optic,Month-to-Month,Credit Card,1,2,Yes
CUST104603,Female,42,45,59.9,2611.92,No Internet,Two Year,Electronic Check,2,4,No
CUST104604,Female,26,19,91.01,1771.58,No Internet,One Year,Credit Card,1,2,No
CUST104605,Female,44,15,31.36,772.55,DSL,One Year,Electronic Check,0,4,Yes
CUST104606,Male,18,66,69.28,4332.76,No Internet,One Year,Bank Transfer,1,0,No
CUST104607,Female,40,39,83.74,2920.99,Fiber Optic,One Year,UPI,3,3,No
CUST104608,Female,27,18,84.81,1571.27,No Internet,One Year,Credit Card,1,1,No
CUST104609,Male,59,70,79.64,5373.39,Fiber Optic,Month-to-Month,UPI,2,0,Yes
CUST104610,Male,42,59,89.84,5285.92,DSL,Two Year,Bank Transfer,4,0,No
CUST104611,Female,20,32,41.08,1168.7,DSL,Month-to-Month,Electronic Check,2,1,No
CUST104612,Male,23,21,80.92,1883.51,Fiber Optic,Month-to-Month,Electronic Check,1,3,No
CUST104613,Male,23,40,78.41,3284.97,Fiber Optic,Month-to-Month,Bank Transfer,0,4,Yes
CUST104614,Male,19,27,81.95,2091.36,Fiber Optic,Month-to-Month,UPI,3,1,No
CUST104615,Male,35,2,77.17,456.52,No Internet,One Year,UPI,3,2,No
CUST104616,Female,40,39,36.8,1447.92,Fiber Optic,Month-to-Month,UPI,2,3,No
CUST104617,Male,19,56,35.47,2052.44,DSL,Two Year,UPI,0,0,No
CUST104618,Male,29,13,20.0,127.55,DSL,Month-to-Month,Credit Card,0,0,No
CUST104619,Male,39,56,99.53,5426.31,Fiber Optic,Month-to-Month,UPI,2,0,No
CUST104620,Male,54,66,99.83,6895.41,Fiber Optic,Month-to-Month,Credit Card,5,1,No
CUST104621,Male,37,56,100.31,5640.55,DSL,One Year,Bank Transfer,1,2,No
CUST104622,Male,56,28,84.2,2403.03,Fiber Optic,Two Year,Electronic Check,6,0,No
CUST104623,Male,41,64,20.0,1177.71,DSL,Month-to-Month,Credit Card,2,2,No
CUST104624,Male,37,71,44.2,3192.75,Fiber Optic,Month-to-Month,UPI,4,2,Yes
CUST104625,Female,18,64,80.11,5130.62,Fiber Optic,Two Year,Electronic Check,7,1,No
CUST104626,Male,18,56,79.07,4424.3,DSL,Month-to-Month,Credit Card,6,2,Yes
CUST104627,Female,34,41,68.32,3131.25,Fiber Optic,Month-to-Month,Electronic Check,2,1,Yes
CUST104628,Male,18,41,86.07,3555.62,No Internet,Month-to-Month,Bank Transfer,3,1,No
CUST104629,Male,62,4,75.35,100.0,No Internet,Month-to-Month,UPI,2,1,Yes
CUST104630,Male,47,57,78.62,4580.98,Fiber Optic,Month-to-Month,Bank Transfer,3,0,Yes
CUST104631,Male,58,30,55.83,1601.28,Fiber Optic,Month-to-Month,Electronic Check,3,2,No
CUST104632,Female,64,46,104.46,4602.37,Fiber Optic,Two Year,Bank Transfer,1,1,No
CUST104633,Male,20,56,62.08,3333.49,Fiber Optic,One Year,UPI,1,0,No
CUST104634,Male,63,31,35.08,1305.43,DSL,Two Year,Credit Card,2,1,No
CUST104635,Female,28,7,51.87,157.52,DSL,Month-to-Month,Bank Transfer,2,1,Yes
CUST104636,Female,41,54,64.55,3290.17,Fiber Optic,One Year,UPI,2,1,No
CUST104637,Male,39,8,104.82,851.12,Fiber Optic,One Year,Electronic Check,2,1,No
CUST104638,Female,61,55,73.73,3989.52,Fiber Optic,Two Year,Bank Transfer,2,0,No
CUST104639,Female,62,69,69.42,4593.87,Fiber Optic,Month-to-Month,Credit Card,2,0,No
CUST104640,Female,43,44,37.54,1835.74,DSL,Month-to-Month,Bank Transfer,0,1,No
CUST104641,Male,30,13,98.56,1196.83,DSL,One Year,Electronic Check,3,1,No
CUST104642,Male,18,20,55.44,849.79,Fiber Optic,Two Year,Electronic Check,1,2,No
CUST104643,Male,41,32,72.0,2363.74,Fiber Optic,Two Year,Electronic Check,0,1,No
CUST104644,Female,27,60,119.41,7327.5,No Internet,One Year,Bank Transfer,5,0,Yes
CUST104645,Male,52,50,90.26,4607.06,Fiber Optic,Month-to-Month,Bank Transfer,1,2,Yes
CUST104646,Female,41,27,26.15,837.7,No Internet,Month-to-Month,Bank Transfer,2,0,No
CUST104647,Male,45,25,21.91,676.07,Fiber Optic,Two Year,Credit Card,1,1,No
CUST104648,Male,53,52,73.07,3746.14,No Internet,Month-to-Month,UPI,1,1,No
CUST104649,Female,33,68,38.62,2533.37,DSL,Month-to-Month,Bank Transfer,1,0,No
CUST104650,Male,57,21,94.46,1849.35,Fiber Optic,Two Year,Credit Card,4,1,No
CUST104651,Female,33,18,76.27,1371.48,DSL,Month-to-Month,Electronic Check,2,4,No
CUST104652,Female,34,39,79.96,2791.27,DSL,One Year,Bank Transfer,4,1,No
CUST104653,Male,32,15,53.8,576.0,Fiber Optic,One Year,Bank Transfer,2,0,No
CUST104654,Female,33,53,127.24,7009.42,Fiber Optic,Month-to-Month,Bank Transfer,7,0,No
CUST104655,Male,32,38,160.28,6270.0,DSL,Month-to-Month,Credit Card,3,1,Yes
CUST104656,Male,51,48,66.64,3229.72,DSL,Month-to-Month,Bank Transfer,3,0,No
CUST104657,Female,28,52,85.59,4756.22,DSL,One Year,Bank Transfer,2,1,No
CUST104658,Male,18,28,77.92,2258.23,DSL,Month-to-Month,UPI,0,1,No
CUST104659,Female,32,16,67.21,1080.87,DSL,Month-to-Month,Credit Card,1,2,Yes
CUST104660,Male,43,16,50.04,529.82,DSL,Two Year,UPI,2,1,No
CUST104661,Male,21,35,42.45,1430.25,DSL,Month-to-Month,UPI,5,0,No
CUST104662,Male,60,17,40.93,891.67,Fiber Optic,Month-to-Month,UPI,2,1,Yes
CUST104663,Male,22,52,87.16,4644.4,No Internet,Month-to-Month,UPI,3,2,No
CUST104664,Male,52,12,59.41,1104.4,Fiber Optic,Month-to-Month,Electronic Check,4,0,Yes
CUST104665,Female,30,48,20.0,964.82,Fiber Optic,Two Year,Bank Transfer,2,2,No
CUST104666,Female,27,22,88.35,1431.83,DSL,Month-to-Month,UPI,2,3,No
CUST104667,Female,28,49,73.85,3695.62,Fiber Optic,Month-to-Month,Credit Card,2,1,No
CUST104668,Female,35,52,115.4,5511.03,Fiber Optic,Two Year,Bank Transfer,0,3,Yes
CUST104669,Female,51,1,86.19,100.0,Fiber Optic,One Year,UPI,5,3,No
CUST104670,Female,56,66,30.64,2200.89,DSL,Month-to-Month,UPI,2,2,No
CUST104671,Male,58,64,20.0,1616.77,No Internet,Two Year,Credit Card,5,1,No
CUST104672,Male,59,8,53.42,220.42,DSL,One Year,Electronic Check,6,0,No
CUST104673,Female,40,25,56.25,1486.0,DSL,Month-to-Month,Credit Card,3,3,No
CUST104674,Female,24,66,103.29,7132.27,Fiber Optic,One Year,Electronic Check,6,2,Yes
CUST104675,Male,56,70,74.73,5250.35,Fiber Optic,Two Year,Electronic Check,3,3,No
CUST104676,Male,20,51,109.01,5436.34,Fiber Optic,Month-to-Month,Electronic Check,3,1,No
CUST104677,Male,29,53,35.26,2238.17,Fiber Optic,One Year,UPI,3,0,No
CUST104678,Female,24,15,103.96,1757.78,Fiber Optic,Two Year,UPI,3,3,No
CUST104679,Female,43,50,96.63,4844.84,Fiber Optic,One Year,Electronic Check,3,2,No
CUST104680,Female,50,71,20.0,1114.24,Fiber Optic,Month-to-Month,Electronic Check,3,1,No
CUST104681,Male,54,38,114.68,4286.57,DSL,Month-to-Month,UPI,2,2,Yes
CUST104682,Male,32,40,77.8,2965.98,No Internet,One Year,Electronic Check,2,2,Yes
CUST104683,Female,19,66,86.76,5382.59,No Internet,Month-to-Month,UPI,1,2,No
CUST104684,Female,58,39,49.05,2182.81,DSL,Two Year,Electronic Check,3,0,No
CUST104685,Male,24,17,113.26,2040.05,Fiber Optic,Month-to-Month,UPI,4,3,Yes
CUST104686,Male,49,7,39.42,133.96,DSL,Month-to-Month,Credit Card,1,1,Yes
CUST104687,Male,21,39,99.96,3781.43,Fiber Optic,One Year,Electronic Check,5,4,No
CUST104688,Male,37,68,99.62,6682.5,DSL,Month-to-Month,Electronic Check,4,1,No
CUST104689,Female,53,35,45.77,1402.26,DSL,Month-to-Month,Credit Card,2,1,No
CUST104690,Male,49,51,134.5,7428.97,DSL,Month-to-Month,Bank Transfer,1,4,No
CUST104691,Male,45,47,81.95,3708.46,No Internet,One Year,Electronic Check,2,1,No
CUST104692,Male,30,36,94.62,3341.89,DSL,Two Year,Bank Transfer,1,0,Yes
CUST104693,Female,18,64,29.19,1730.6,DSL,One Year,Credit Card,0,3,No
CUST104694,Female,52,13,138.53,1442.41,Fiber Optic,Month-to-Month,Electronic Check,1,3,No
CUST104695,Male,47,18,38.26,442.17,No Internet,Month-to-Month,Bank Transfer,5,0,Yes
CUST104696,Male,53,21,105.75,2432.7,Fiber Optic,Two Year,Electronic Check,3,1,No
CUST104697,Male,42,65,45.16,2870.21,No Internet,Two Year,Electronic Check,2,2,No
CUST104698,Female,33,8,56.43,534.36,Fiber Optic,Month-to-Month,UPI,0,2,Yes
CUST104699,Female,36,48,98.66,4827.06,Fiber Optic,One Year,Bank Transfer,1,2,No
CUST104700,Female,18,43,105.83,4642.58,DSL,Month-to-Month,UPI,3,0,Yes
CUST104701,Male,22,53,36.86,1814.83,Fiber Optic,Month-to-Month,UPI,4,1,Yes
CUST104702,Female,39,27,107.71,3246.06,DSL,Two Year,Bank Transfer,4,3,No
CUST104703,Male,41,19,106.35,2204.89,Fiber Optic,Month-to-Month,Bank Transfer,3,0,Yes
